Emp_Id,Grade,Department,Primary_Skill,Secondary_Skill,Course_Category,Duration_Hours,Delivery_Mode,Business_Priority,Skill_Gap_Score,Availability_Hours_Per_Week,Bench_Status,Performance_Rating,Learning_Style,Career_Goal,Completion_Percentage,Assessment_Score,Training_Success,Training_Course_Name,Mark_Range
E136,G4,IT Support,GitHub Actions,GitLab CI,DevOps,15.0,Online,High,0.2358145908357274,0.0,Not Available,4.115302612189304,Hands-on,CI CD Admin,100.0,86.97798080853585,Pass,DevOps Best Practices,80-89 (Very Good)
E137,G6,IT Support,Okta,Auth0,Security,60.0,Hybrid,Critical,0.2488579532126875,1.5298547778719582,Available,4.524958847490647,Reading,IAM Specialist,90.45601746678145,87.39490040451227,Pass,Application Security,80-89 (Very Good)
E138,G5,IT Support,Splunk,ELK,Security,40.0,Online,Critical,0.3174894131516597,0.7219005084091386,Available,3.715815063860094,Reading,Security Analyst,97.77517873804808,79.25508860115404,Pass,Security Architecture,70-79 (Pass)
E139,G4,IT Support,Windows,PowerShell,Cloud,40.0,Online,High,0.4274120896800986,10.581574857498277,Aligned Opportunity,3.602956403884761,Visual,Cloud Engineer,73.19335628143237,4.951962597287254,Fail,Azure Cloud Fundamentals,0-59 (Fail)
E140,G6,Engineering,Scala,Spark,Data Engineering,55.0,Hybrid,High,0.2447761687328274,1.2310034093506612,Available,4.660625790202337,Hands-on,Data Architect,100.0,91.65527716937764,Pass,General Training Course,90-100 (Excellent)
E141,G6,QA,Security,OWASP,Security,60.0,Hybrid,Critical,0.2944600904756199,2.112464650485707,Available,4.35610891144911,Hands-on,Security Lead,97.07101998124568,81.99345595813841,Pass,Security Architecture,80-89 (Very Good)
E142,G4,QA,Performance,Metrics,Testing,20.0,Online,High,0.2335827162109379,0.0,Not Available,4.020661312671016,Hands-on,Perf Analyst,93.60230292111238,80.05152181598825,Pass,QA Best Practices,80-89 (Very Good)
E143,G4,Engineering,Ruby,Rails,Development,30.0,Online,High,0.4174764001485535,20.5092557274428,Aligned Opportunity,3.8092798128540406,Visual,Full Stack Dev,100.0,77.78529916060491,Pass,General Training Course,70-79 (Pass)
E144,G3,QA,Manual,Exploratory,Testing,20.0,Online,High,0.435286095662566,4.403041026722272,Available,3.6759884201423634,Visual,Manual Tester,100.0,71.73375247270621,Pass,QA Best Practices,70-79 (Pass)
E145,G5,Engineering,TypeScript,Angular,Development,45.0,Online,High,0.2731421156329641,9.610001995415477,Aligned Opportunity,4.087066258272707,Visual,Frontend Lead,78.64967621393696,0.0,Fail,General Training Course,No Assessment
E146,G5,Data Science,dbt,Airflow,Data Engineering,40.0,Hybrid,High,0.2420015166577468,0.0,Not Available,4.4664637299544045,Hands-on,Data Engineer,100.0,86.1912486084576,Pass,General Training Course,80-89 (Very Good)
E147,G5,Engineering,Swift,iOS,Development,45.0,Online,Medium,0.2402750014191107,0.0,Not Available,3.9542243330708686,Hands-on,iOS Lead,100.0,78.70181468908395,Pass,General Training Course,70-79 (Pass)
E148,G3,QA,Cucumber,BDD,Testing,20.0,Online,High,0.3746686404847827,2.9288239456815424,Available,3.384742196028429,Visual,QA Engineer,100.0,80.07592549988468,Pass,QA Best Practices,80-89 (Very Good)
E149,G6,IT Support,Kubernetes,Helm,DevOps,35.0,Hybrid,Critical,0.2732885181994045,2.3657767072231737,Available,4.1928148929582925,Hands-on,K8s Admin,92.5709657421308,80.7302741461967,Pass,Infrastructure as Code,80-89 (Very Good)
E150,G6,Engineering,Clojure,ClojureScript,Programming,40.0,Hybrid,High,0.2024311489282679,0.7252511986925363,Available,4.314729132083111,Reading,Functional Dev,96.03779837788792,79.29889930973314,Pass,Design Patterns,70-79 (Pass)
E151,G3,IT Support,Zabbix,Nagios,Cloud,40.0,Online,Critical,0.4776587743621194,21.16143713773975,Aligned Opportunity,3.412303433863015,Visual,IT Support,44.86244673660906,1.6675771264234402,Fail,Azure Cloud Fundamentals,0-59 (Fail)
E152,G6,IT Support,Okta,Auth0,Security,60.0,Hybrid,Critical,0.1175560813277777,0.0,Not Available,4.443676275530085,Reading,IAM Specialist,96.56458069240728,81.68191606333315,Pass,Security Architecture,80-89 (Very Good)
E153,G3,Data Science,Plotly,Dash,Analytics,30.0,Online,High,0.2529404391801029,0.0,Not Available,3.427743007264161,Visual,Visualization Dev,100.0,82.85086320051343,Pass,Advanced Analytics,80-89 (Very Good)
E154,G4,Data Science,Snowflake,Redshift,Analytics,35.0,Hybrid,High,0.4394341048150827,14.554441148907422,Aligned Opportunity,4.017019094434407,Hands-on,Data Warehouse,45.68953315150596,0.0,Fail,Analytics Dashboard,No Assessment
E155,G5,Engineering,Nginx,HAProxy,DevOps,30.0,Hybrid,High,0.2912370730832626,0.0,Not Available,3.8345433696613545,Hands-on,Infra Eng,100.0,83.38626587920318,Pass,Kubernetes Orchestration,80-89 (Very Good)
E156,G5,Engineering,GraphQL,Apollo,Backend,50.0,Hybrid,High,0.3790630154350413,11.458749891670974,Aligned Opportunity,4.287710112605484,Hands-on,API Developer,40.87880808884711,0.3956699598268551,Fail,Microservices Patterns,0-59 (Fail)
E157,G5,Engineering,Python,FastAPI,Development,50.0,Hybrid,High,0.434013624204264,14.26681808827846,Aligned Opportunity,4.283118464442855,Hands-on,Full Stack Lead,42.97644826670818,0.0,Fail,General Training Course,No Assessment
E158,G5,QA,Postman,Newman,Testing,35.0,Hybrid,High,0.3801394873121075,1.271430612743428,Available,3.9001228303979634,Hands-on,QA Lead,100.0,77.43195481077872,Pass,Performance Testing,70-79 (Pass)
E159,G5,Engineering,FastAPI,Starlette,Programming,40.0,Hybrid,High,0.2356026801395214,0.0,Not Available,4.136230694398539,Hands-on,Python Backend,91.43430903366864,86.30799882642572,Pass,Code Quality,80-89 (Very Good)
E160,G3,QA,TestNG,JUnit,Programming,30.0,Online,High,0.4431511462435408,16.263677618341255,Aligned Opportunity,3.459968176922951,Visual,Test Engineer,100.0,75.78811472127408,Pass,Refactoring Techniques,70-79 (Pass)
E161,G3,IT Support,Ansible,Tower,Infrastructure,40.0,Hybrid,High,0.4957356485091517,16.55339554185612,Aligned Opportunity,3.262148461826936,Hands-on,Config Mgmt,55.395132330473935,4.954113197082208,Fail,Network Administration,0-59 (Fail)
E162,G4,Engineering,Python,Django,Programming,40.0,Hybrid,High,0.1003479154744085,0.0,Not Available,4.103444475647442,Hands-on,Backend Dev,100.0,77.97503385102958,Pass,Code Quality,70-79 (Pass)
E163,G5,IT Support,Splunk,ELK,Security,40.0,Online,Critical,0.3699861085549998,1.0905251912892169,Available,4.090130889895681,Reading,Security Analyst,100.0,76.79906168021022,Pass,Network Security Fundamentals,70-79 (Pass)
E164,G6,QA,Security,OWASP,Security,60.0,Hybrid,Critical,0.2091580290262741,0.0,Not Available,4.413523104555488,Hands-on,Security Lead,100.0,88.37625009259753,Pass,Penetration Testing,80-89 (Very Good)
E165,G6,IT Support,Puppet,Chef,DevOps,35.0,Hybrid,Critical,0.2128782384099823,0.2750145806778601,Available,3.962721609913164,Hands-on,Config Mgmt Lead,98.7630447216262,87.25272994928122,Pass,Infrastructure as Code,80-89 (Very Good)
E166,G6,Data Science,Time Series,Prophet,Data Science,60.0,Hybrid,Critical,0.2684114200591559,0.0,Not Available,4.626544399418241,Reading,Forecasting Lead,95.9202711244336,90.97715908379192,Pass,Big Data Processing,90-100 (Excellent)
E167,G6,IT Support,Puppet,Chef,DevOps,35.0,Hybrid,Critical,0.3286022909988703,0.0,Not Available,4.115954936905986,Hands-on,Config Mgmt Lead,91.6319050343866,85.66833900546412,Pass,DevOps Best Practices,80-89 (Very Good)
E168,G6,QA,Security,OWASP,Security,60.0,Hybrid,Critical,0.212740264970863,0.0,Not Available,4.3444397038089,Hands-on,Security Lead,100.0,86.54170973320225,Pass,Network Security Fundamentals,80-89 (Very Good)
E169,G4,QA,Robot Framework,Python,Programming,30.0,Online,High,0.356973777894281,4.966021442762393,Available,3.559436547051212,Visual,SDET,100.0,77.56192878726497,Pass,Design Patterns,70-79 (Pass)
E170,G5,Engineering,Perl,CGI,Programming,30.0,Online,High,0.279781610771256,3.4850034466865125,Available,4.020984046820327,Hands-on,Script Dev,99.36790736800585,79.10786245721489,Pass,Code Quality,70-79 (Pass)
E171,G5,Engineering,Nginx,HAProxy,DevOps,30.0,Hybrid,High,0.2098606958359399,4.8577609102812165,Available,3.989423431126958,Hands-on,Infra Eng,100.0,82.54025642161434,Pass,Kubernetes Orchestration,80-89 (Very Good)
E172,G3,Engineering,Lisp,Scheme,Backend,40.0,Online,High,0.4201756006614027,15.313791232403648,Aligned Opportunity,3.3944702111530782,Reading,Legacy Dev,38.07418109322334,0.0,Fail,Advanced Backend Architecture,No Assessment
E173,G6,Engineering,Java,Microservices,Architecture,70.0,Hybrid,Critical,0.3556640914472748,6.391042432234481,Aligned Opportunity,4.423545515980321,Reading,Architect,74.46540096766701,3.4995380838005588,Fail,Cloud Architecture,0-59 (Fail)
E174,G6,Engineering,Java,Microservices,Architecture,70.0,Hybrid,Critical,0.4286153026244963,10.72537333036518,Aligned Opportunity,4.595236869879836,Reading,Architect,74.06796070334289,2.5562325944516653,Fail,System Design,0-59 (Fail)
E175,G6,Engineering,Erlang,Elixir,Development,50.0,Hybrid,High,0.4276470164641981,7.220325668268163,Aligned Opportunity,4.145052254493404,Hands-on,Backend Architect,64.77670803855642,0.0,Fail,General Training Course,No Assessment
E176,G3,QA,Manual,Exploratory,Testing,20.0,Online,High,0.4198085330691155,3.626186359428889,Available,3.539589465392889,Visual,Manual Tester,100.0,74.52847319187232,Pass,Test Strategy,70-79 (Pass)
E177,G6,Data Science,Jupyter,Colab,Data Science,80.0,Hybrid,Critical,0.0890284577820418,0.0,Not Available,4.759189525793977,Reading,Research Scientist,100.0,88.88679092858449,Pass,Statistical Analysis,80-89 (Very Good)
E178,G6,Data Science,Machine Learning,Python,Data Science,80.0,Hybrid,Critical,0.3001822577673836,11.294335737546632,Aligned Opportunity,4.73059841098202,Reading,ML Architect,76.99930727573359,0.0,Fail,Advanced Machine Learning,No Assessment
E179,G3,QA,Cucumber,BDD,Testing,20.0,Online,High,0.3573195365998039,1.352602373200381,Available,3.203036512642916,Visual,QA Engineer,96.67291766080992,74.28756015190758,Pass,Testing Automation Tools,70-79 (Pass)
E180,G4,QA,Selenium,Cypress,Programming,30.0,Online,High,0.2057920679649322,0.0,Not Available,3.751509032274436,Hands-on,Automation Eng,91.02410950389567,76.8595032974464,Pass,Programming Best Practices,70-79 (Pass)
E181,G3,Engineering,WordPress,Drupal,Development,30.0,Online,High,0.378378721933555,16.604811067665636,Aligned Opportunity,3.2799085178467537,Visual,CMS Developer,100.0,72.58582532572328,Pass,General Training Course,70-79 (Pass)
E182,G6,QA,Chaos,Resilience,Security,60.0,Hybrid,Critical,0.2747410733514679,0.0,Not Available,4.575390002535895,Hands-on,SRE Tester,94.51238336619056,90.77914599090217,Pass,Penetration Testing,90-100 (Excellent)
E183,G3,QA,Cucumber,BDD,Testing,20.0,Online,High,0.3615383619877222,0.0,Not Available,3.5386989615683264,Visual,QA Engineer,100.0,71.94636542857121,Pass,Performance Testing,70-79 (Pass)
E184,G6,Engineering,Erlang,Elixir,Development,50.0,Hybrid,High,0.4566893267266363,11.322119809106546,Aligned Opportunity,4.401048433745248,Hands-on,Backend Architect,47.3813837918464,0.0,Fail,General Training Course,No Assessment
E185,G6,Engineering,Observability,OpenTelemetry,DevOps,50.0,Hybrid,Critical,0.2027151928619099,2.106751293323514,Available,4.660493171355169,Hands-on,SRE Engineer,100.0,84.54975784592756,Pass,DevOps Best Practices,80-89 (Very Good)
E186,G6,Engineering,Unity,Unreal,Development,30.0,Online,Medium,0.3114104637502591,14.468807561263528,Aligned Opportunity,4.20610001087259,Hands-on,Game Dev,66.2146814993552,0.0,Fail,General Training Course,No Assessment
E187,G3,Engineering,WordPress,Drupal,Development,30.0,Online,High,0.4203531277236993,12.32649167680759,Aligned Opportunity,3.669073238382439,Visual,CMS Developer,100.0,75.5174633853533,Pass,General Training Course,70-79 (Pass)
E188,G3,QA,Cucumber,BDD,Testing,20.0,Online,High,0.36073089921133,0.0,Not Available,3.6435777655845,Visual,QA Engineer,93.39684441094164,80.27573263306941,Pass,Performance Testing,80-89 (Very Good)
E189,G5,Engineering,FastAPI,Starlette,Programming,40.0,Hybrid,High,0.2185525098522478,0.0,Not Available,4.0723988066709005,Hands-on,Python Backend,93.73882689714792,85.83822525951759,Pass,Advanced OOP,80-89 (Very Good)
E190,G3,Engineering,WordPress,Drupal,Development,30.0,Online,High,0.3729578469047364,16.88295509893667,Aligned Opportunity,3.493202467549072,Visual,CMS Developer,100.0,76.56062828639585,Pass,General Training Course,70-79 (Pass)
E191,G3,Engineering,HTML,CSS,Development,30.0,Online,High,0.2710005786817218,0.0,Not Available,3.5097031784435715,Visual,Web Dev,100.0,79.56353373502786,Pass,General Training Course,70-79 (Pass)
E192,G4,IT Support,Cloudflare,Fastly,Security,40.0,Online,Critical,0.5486262237568262,20.27209478836374,Aligned Opportunity,3.6083444795019695,Reading,CDN Specialist,63.001281775354656,0.0,Fail,Cybersecurity Essentials,No Assessment
E193,G4,QA,Robot Framework,Python,Programming,30.0,Online,High,0.2424222311867132,1.9359287300235104,Available,3.727013425258421,Visual,SDET,100.0,83.06744305605812,Pass,Advanced OOP,80-89 (Very Good)
E194,G5,Data Science,Scikit-learn,XGBoost,Data Science,80.0,Hybrid,Critical,0.2431704656936879,3.663204675161034,Aligned Opportunity,4.149349662347258,Hands-on,ML Developer,79.76736527665578,0.0,Pass,Advanced Machine Learning,No Assessment
E195,G6,QA,Chaos,Resilience,Security,60.0,Hybrid,Critical,0.2864531388402422,1.00520206558783,Available,4.136749353076476,Hands-on,SRE Tester,93.03417613673246,82.09047919782788,Pass,Penetration Testing,80-89 (Very Good)
E196,G6,Data Science,NLP,Transformers,Data Science,50.0,Hybrid,Critical,0.1390387719234012,0.9398266426449728,Available,4.552264856718493,Reading,NLP Lead,100.0,89.9534271807471,Pass,Data Visualization Techniques,80-89 (Very Good)
E197,G6,Engineering,Microservices,gRPC,Architecture,70.0,Hybrid,Critical,0.3109763315246893,11.327615912228056,Aligned Opportunity,4.699035257337777,Reading,Architect,42.84109726705222,0.0,Fail,Software Architecture Patterns,No Assessment
E198,G5,QA,Postman,Newman,Testing,35.0,Hybrid,High,0.2565007028048095,1.842385626059068,Available,4.270482055162406,Hands-on,QA Lead,100.0,77.7638384185695,Pass,Test Strategy,70-79 (Pass)
E199,G3,Engineering,Kotlin,Android,Development,45.0,Online,Medium,0.5518405518547412,17.97583653707747,Aligned Opportunity,3.778179956164178,Visual,Mobile Dev,38.96568003019659,0.0,Fail,General Training Course,No Assessment
E200,G4,Engineering,Webpack,Vite,Development,30.0,Online,High,0.3747424316154029,0.0,Not Available,3.809934708361829,Visual,Build Eng,99.32539170732358,82.99781149751597,Pass,General Training Course,80-89 (Very Good)
E201,G6,Engineering,Observability,OpenTelemetry,DevOps,50.0,Hybrid,Critical,0.1546721540036504,0.0,Not Available,4.329270433765636,Hands-on,SRE Engineer,100.0,84.27708409573891,Pass,Infrastructure as Code,80-89 (Very Good)
E202,G5,Engineering,Cloud,Azure,Cloud,60.0,Hybrid,Critical,0.4083119007952182,9.449333533379972,Aligned Opportunity,3.940532422372776,Reading,Cloud Specialist,78.0089624998954,2.356255582945029,Fail,Azure Cloud Fundamentals,0-59 (Fail)
E203,G6,Data Science,Jupyter,Colab,Data Science,80.0,Hybrid,Critical,0.2217581399604304,2.9761486796603087,Available,4.866411327941879,Reading,Research Scientist,94.67235299136006,93.32211579763778,Pass,Advanced Machine Learning,90-100 (Excellent)
E204,G4,QA,Playwright,Puppeteer,Testing,35.0,Hybrid,High,0.1622157937121278,0.0,Not Available,3.6005358223600448,Hands-on,E2E Tester,94.46715640742129,80.21708088958445,Pass,Performance Testing,80-89 (Very Good)
E205,G6,Engineering,Clojure,ClojureScript,Programming,40.0,Hybrid,High,0.3818221335296032,0.0,Not Available,3.932036417013794,Reading,Functional Dev,100.0,82.27773437175678,Pass,Programming Best Practices,80-89 (Very Good)
E206,G6,IT Support,Okta,Auth0,Security,60.0,Hybrid,Critical,0.1661633677722793,0.0,Not Available,4.560057531999945,Reading,IAM Specialist,90.81673905229368,87.64321126930528,Pass,Network Security Fundamentals,80-89 (Very Good)
E207,G6,Engineering,Clojure,ClojureScript,Programming,40.0,Hybrid,High,0.3084846123662298,0.0,Not Available,3.926458061695995,Reading,Functional Dev,98.280024890095,78.53202973003111,Pass,Design Patterns,70-79 (Pass)
E208,G4,QA,Performance,Metrics,Testing,20.0,Online,High,0.2971281394364451,0.5390713659408011,Available,3.993954514292217,Hands-on,Perf Analyst,100.0,84.8076701826519,Pass,QA Best Practices,80-89 (Very Good)
E209,G5,Engineering,Terraform,Ansible,Cloud,60.0,Hybrid,Critical,0.2208148931289085,1.606861588430685,Available,4.666124992189047,Hands-on,Cloud Architect,100.0,92.78004626162073,Pass,Azure Cloud Fundamentals,90-100 (Excellent)
E210,G6,Engineering,Java,Microservices,Architecture,70.0,Hybrid,Critical,0.3476357523309376,7.826909472514228,Aligned Opportunity,4.583648916536218,Reading,Architect,60.32957061305459,0.0,Fail,Microservices Architecture,No Assessment
E211,G3,Data Science,Statistical,Bayesian,Analytics,35.0,Online,High,0.2148657683193793,0.2565784167156435,Available,3.453925705950261,Reading,Statistician,95.10340560675104,80.53852526505575,Pass,Data Analytics,80-89 (Very Good)
E212,G5,Data Science,dbt,Airflow,Data Engineering,40.0,Hybrid,High,0.2405997215970987,0.0,Not Available,4.461291502238521,Hands-on,Data Engineer,99.96196831342436,79.66600986204344,Pass,General Training Course,70-79 (Pass)
E213,G4,Engineering,Webpack,Vite,Development,30.0,Online,High,0.2483405713187547,0.0,Not Available,4.164137048526404,Visual,Build Eng,92.29177078188364,76.22132218225009,Pass,General Training Course,70-79 (Pass)
E214,G6,Engineering,Scala,Spark,Data Engineering,55.0,Hybrid,High,0.2272009740922125,0.6539962911755524,Available,4.244549816367808,Hands-on,Data Architect,100.0,85.8436002528899,Pass,General Training Course,80-89 (Very Good)
E215,G6,QA,Security,OWASP,Security,60.0,Hybrid,Critical,0.3181120346577559,1.5521533614821,Available,4.306989488962457,Hands-on,Security Lead,100.0,88.2058012016676,Pass,Security Architecture,80-89 (Very Good)
E216,G4,QA,JMeter,Gatling,Testing,20.0,Online,High,0.2402829212748314,0.0,Not Available,3.769363450769392,Hands-on,Perf Tester,98.81290873238363,83.99467398293466,Pass,Performance Testing,80-89 (Very Good)
E217,G6,Data Science,Tableau,Power BI,Data Science,50.0,Hybrid,Critical,0.1609724516051981,2.318564024099051,Available,4.581326719710736,Reading,AI Lead,100.0,94.4693661300304,Pass,Advanced Machine Learning,90-100 (Excellent)
E218,G6,Engineering,Java,Microservices,Architecture,70.0,Hybrid,Critical,0.4473872075202761,10.006090913359904,Aligned Opportunity,4.37533095339743,Reading,Architect,61.229499723966775,4.093001008861759,Fail,Software Architecture Patterns,0-59 (Fail)
E219,G4,Engineering,CSharp,NET Core,Backend,50.0,Hybrid,High,0.3485771779877876,10.363396609999564,Aligned Opportunity,3.884490781343464,Hands-on,Software Eng,59.88496804627742,0.0,Fail,Advanced Backend Architecture,No Assessment
E220,G3,Engineering,Vue.js,Nuxt,Development,45.0,Online,High,0.563732938453571,20.318937809383524,Aligned Opportunity,3.75679724877825,Visual,Frontend Dev,0.0,0.0,Fail,General Training Course,No Assessment
E221,G3,IT Support,MacOS,Jamf,DevOps,15.0,Online,High,0.1513600221568467,3.504346067682919,Available,3.776337673291633,Visual,IT Admin,96.72059939550591,88.95380097784833,Pass,CI/CD Pipeline Management,80-89 (Very Good)
E222,G3,IT Support,MacOS,Jamf,DevOps,15.0,Online,High,0.1394042827772638,0.0,Not Available,3.669502556301939,Visual,IT Admin,98.8723290908333,84.02600053572664,Pass,Container Orchestration,80-89 (Very Good)
E223,G4,QA,JMeter,Gatling,Testing,20.0,Online,High,0.2545580509995853,1.12974342321308,Available,3.795805052289793,Hands-on,Perf Tester,96.28388895851931,77.3317180470845,Pass,Testing Automation Tools,70-79 (Pass)
E224,G3,IT Support,Linux,Shell Scripting,Infrastructure,40.0,Hybrid,High,0.1841781381833256,0.0,Not Available,3.5501179210251967,Hands-on,DevOps Engineer,90.04090964826895,83.934912148548,Pass,Server Management,80-89 (Very Good)
E225,G6,Engineering,AI,OpenAI,Data Science,50.0,Hybrid,Critical,0.1626468738610174,0.0,Not Available,5.0,Hands-on,AI Architect,97.32475925259388,91.59414306430436,Pass,Big Data Processing,90-100 (Excellent)
E226,G6,Data Science,Tableau,Power BI,Data Science,50.0,Hybrid,Critical,0.2201800019094217,4.280082495600748,Available,4.7186895252836125,Reading,AI Lead,100.0,93.15507271832816,Pass,Predictive Analytics,90-100 (Excellent)
E227,G4,Data Science,Neo4j,Graph,Analytics,25.0,Online,High,0.3579699092264102,0.0,Not Available,3.901907158198714,Hands-on,Graph Analyst,100.0,81.01007239933635,Pass,Data Analytics,80-89 (Very Good)
E228,G3,Data Science,Plotly,Dash,Analytics,30.0,Online,High,0.3075482993592563,1.2984554834993336,Available,3.835672612045102,Visual,Visualization Dev,92.531115566607,80.38719077911928,Pass,Business Intelligence,80-89 (Very Good)
